Id;v2a1;hacdor;rooms;hacapo;v14a;refrig;v18q;v18q1;r4h1;r4h2;r4h3;r4m1;r4m2;r4m3;r4t1;r4t2;r4t3;tamhog;tamviv;escolari;hhsize;paredblolad;paredzocalo;paredpreb;pareddes;paredmad;paredzinc;paredfibras;paredother;pisomoscer;pisocemento;pisoother;pisonatur;pisonotiene;pisomadera;techozinc;techoentrepiso;techocane;techootro;cielorazo;abastaguadentro;abastaguafuera;abastaguano;public;planpri;noelec;coopele;dis;estadocivil1;estadocivil2;estadocivil3;estadocivil4;estadocivil5;estadocivil6;estadocivil7;idhogar;hogar_nin;hogar_adul;hogar_mayor;hogar_total;dependency;edjefe;edjefa;meaneduc;bedrooms;overcrowding;computer;television;mobilephone;qmobilephone;lugar1;lugar2;lugar3;lugar4;lugar5;lugar6;age;SQBescolari;SQBage;SQBhogar_total;SQBedjefe;SQBhogar_nin;SQBovercrowding;SQBdependency;SQBmeaned;agesq;Target;sanitario;sanioth;energcocinar;elimbasu;elimoth;epared;etecho;eviv;gender;parentesco;instlevel;tipovivi;tipooth;area
ID_31af49b72;165231.6;1;2;1;1;1;0;0;3;0;3;2;2;4;5;2;7;7;7;5;7;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0c7de4f5c;5;2;0;7;2.5;no;no;2.0;2;3.5;0;0;1;2;0;0;0;0;0;1;11;25;121;49;0;25;12.25;6.25;4.0;121;1;3;0;2;2;0;2;1;2;0;6;2;1;0;1
ID_3cc10dd42;165231.6;1;2;1;1;1;0;0;3;0;3;2;2;4;5;2;7;7;7;0;7;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0c7de4f5c;5;2;0;7;2.5;no;no;2.0;2;3.5;0;0;1;2;0;0;0;0;0;1;48;0;2304;49;0;25;12.25;6.25;4.0;2304;1;3;0;2;2;0;2;1;2;0;1;1;1;0;1
ID_dd9161889;50000.0;0;4;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;6;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;913194eb4;2;1;0;3;2;6;no;14.0;2;1.5;0;0;1;2;0;0;0;0;0;1;24;36;576;9;36;4;2.25;4.0;196.0;576;4;3;0;2;4;0;2;2;2;1;1;3;3;0;1
ID_e67b164bb;50000.0;0;4;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;913194eb4;2;1;0;3;2;6;no;14.0;2;1.5;0;0;1;2;0;0;0;0;0;1;1;0;1;9;36;4;2.25;4.0;196.0;1;4;3;0;2;4;0;2;2;2;1;3;1;3;0;1
ID_50b460d7b;50000.0;0;4;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;8;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;913194eb4;2;1;0;3;2;6;no;14.0;2;1.5;0;0;1;2;0;0;0;0;0;1;18;64;324;9;36;4;2.25;4.0;196.0;324;4;3;0;2;4;0;2;2;2;0;2;4;3;0;1
ID_b32df9fc8;70000.0;0;5;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2d3df1195;1;2;0;3;.5;9;no;8.0;3;1.0;0;1;1;2;0;0;0;0;0;1;5;0;25;9;81;1;1.0;0.25;64.0;25;4;3;0;2;4;0;3;3;3;1;3;1;3;0;1
ID_721094a0e;70000.0;0;5;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;7;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2d3df1195;1;2;0;3;.5;9;no;8.0;3;1.0;0;1;1;2;0;0;0;0;0;1;27;49;729;9;81;1;1.0;0.25;64.0;729;4;3;0;2;4;0;3;3;3;0;2;4;3;0;1
ID_94d8098eb;70000.0;0;5;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;9;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2d3df1195;1;2;0;3;.5;9;no;8.0;3;1.0;0;1;1;2;0;0;0;0;0;1;29;81;841;9;81;1;1.0;0.25;64.0;841;4;3;0;2;4;0;3;3;3;1;1;4;3;0;1
ID_bd910b3af;150000.0;0;5;0;1;1;1;1;0;1;1;0;1;1;0;2;2;2;2;17;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;8f4154940;0;2;0;2;no;17;no;16.5;2;1.0;0;0;1;2;0;0;0;0;0;1;33;289;1089;4;289;0;1.0;0.0;272.25;1089;4;3;0;4;4;0;3;3;3;1;1;8;3;0;1
ID_66b3a1cef;150000.0;0;5;0;1;1;1;1;0;1;1;0;1;1;0;2;2;2;2;16;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;8f4154940;0;2;0;2;no;17;no;16.5;2;1.0;0;0;1;2;0;0;0;0;0;1;28;256;784;4;289;0;1.0;0.0;272.25;784;4;3;0;4;4;0;3;3;3;0;2;8;3;0;1
ID_564ca7693;44000.0;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;c2d33bd80;0;2;0;2;no;no;no;2.5;2;1.0;0;1;1;2;0;0;0;0;0;1;56;0;3136;4;0;0;1.0;0.0;6.25;3136;4;3;0;2;4;0;2;3;3;1;1;2;2;0;1
ID_a19826122;44000.0;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;5;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;c2d33bd80;0;2;0;2;no;no;no;2.5;2;1.0;0;1;1;2;0;0;0;0;0;1;57;25;3249;4;0;0;1.0;0.0;6.25;3249;4;3;0;2;4;0;2;3;3;0;2;2;2;0;1
ID_ae13593e6;50000.0;0;4;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;7;6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;09359a050;3;3;0;6;yes;6;no;7.333333500000001;2;3.0;0;0;1;4;0;0;0;0;0;1;14;49;196;36;36;9;9.0;1.0;53.777779;196;3;3;0;2;4;0;2;2;2;1;3;4;3;0;1
ID_03336696a;50000.0;0;4;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;10;6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;09359a050;3;3;0;6;yes;6;no;7.333333500000001;2;3.0;0;0;1;4;0;0;0;0;0;1;21;100;441;36;36;9;9.0;1.0;53.777779;441;3;3;0;2;4;0;2;2;2;0;3;4;3;0;1
ID_6c84ce755;50000.0;0;4;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;6;6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;09359a050;3;3;0;6;yes;6;no;7.333333500000001;2;3.0;0;0;1;4;0;0;0;0;0;1;19;36;361;36;36;9;9.0;1.0;53.777779;361;3;3;0;2;4;0;2;2;2;1;3;3;3;0;1
ID_d9a7e049e;50000.0;0;4;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;0;6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;09359a050;3;3;0;6;yes;6;no;7.333333500000001;2;3.0;0;0;1;4;0;0;0;0;0;1;3;0;9;36;36;9;9.0;1.0;53.777779;9;3;3;0;2;4;0;2;2;2;1;6;1;3;0;1
ID_777faa79c;50000.0;0;4;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;0;6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;09359a050;3;3;0;6;yes;6;no;7.333333500000001;2;3.0;0;0;1;4;0;0;0;0;0;1;45;0;2025;36;36;9;9.0;1.0;53.777779;2025;3;3;0;2;4;0;2;2;2;0;2;1;3;0;1
ID_57fe44029;50000.0;0;4;0;1;1;0;0;1;3;4;0;2;2;1;5;6;6;6;6;6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;09359a050;3;3;0;6;yes;6;no;7.333333500000001;2;3.0;0;0;1;4;0;0;0;0;0;1;59;36;3481;36;36;9;9.0;1.0;53.777779;3481;3;3;0;2;4;0;2;2;2;1;1;3;3;0;1
ID_a7a5956ad;165231.6;0;5;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;eb48e2a2b;1;3;0;4;.33333334;no;no;4.0;3;1.3333334;0;1;1;3;0;0;0;0;0;1;21;0;441;16;0;1;1.7777778999999998;0.11111112;16.0;441;4;3;0;4;4;0;2;1;1;0;3;1;1;0;1
ID_e15058b15;165231.6;0;5;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;12;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;eb48e2a2b;1;3;0;4;.33333334;no;no;4.0;3;1.3333334;0;1;1;3;0;0;0;0;0;1;23;144;529;16;0;1;1.7777778999999998;0.11111112;16.0;529;4;3;0;4;4;0;2;1;1;1;3;7;1;0;1
ID_46186fe5d;165231.6;0;5;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;eb48e2a2b;1;3;0;4;.33333334;no;no;4.0;3;1.3333334;0;1;1;3;0;0;0;0;0;1;44;0;1936;16;0;1;1.7777778999999998;0.11111112;16.0;1936;4;3;0;4;4;0;2;1;1;0;1;1;1;0;1
ID_bb4fab8d4;165231.6;0;5;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;10;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;eb48e2a2b;1;3;0;4;.33333334;no;no;4.0;3;1.3333334;0;1;1;3;0;0;0;0;0;1;17;100;289;16;0;1;1.7777778999999998;0.11111112;16.0;289;4;3;0;4;4;0;2;1;1;0;3;6;1;0;1
ID_2f8331666;60000.0;0;2;0;1;0;0;0;0;1;1;0;1;1;0;2;2;2;2;11;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;5845a2657;0;2;0;2;no;6;no;8.5;1;2.0;0;0;1;2;0;0;0;0;0;1;25;121;625;4;36;0;4.0;0.0;72.25;625;4;2;0;4;4;0;1;1;1;0;2;5;3;0;1
ID_e2b213347;60000.0;0;2;0;1;0;0;0;0;1;1;0;1;1;0;2;2;2;2;6;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;5845a2657;0;2;0;2;no;6;no;8.5;1;2.0;0;0;1;2;0;0;0;0;0;1;27;36;729;4;36;0;4.0;0.0;72.25;729;4;2;0;4;4;0;1;1;1;1;1;3;3;0;1
ID_bb42cbb1c;70000.0;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;6;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;dbaa763bc;0;2;1;2;yes;no;no;3.0;2;1.0;0;0;1;2;0;0;0;0;0;1;50;36;2500;4;0;0;1.0;1.0;9.0;2500;4;3;0;2;4;0;3;3;3;1;3;3;2;0;1
ID_5199feaef;70000.0;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;dbaa763bc;0;2;1;2;yes;no;no;3.0;2;1.0;0;0;1;2;0;0;0;0;0;1;78;0;6084;4;0;0;1.0;1.0;9.0;6084;4;3;0;2;4;0;3;3;3;0;1;1;2;0;1
ID_ed8120607;165231.6;0;6;0;1;1;1;1;0;1;1;0;1;1;0;2;2;2;2;11;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4a0ee6247;0;2;0;2;no;no;9;10.0;3;0.66666669;0;0;1;2;0;0;0;0;0;1;31;121;961;4;0;0;0.44444448;0.0;100.0;961;4;2;0;2;4;0;3;3;3;1;3;5;1;0;1
ID_334f7158f;165231.6;0;6;0;1;1;1;1;0;1;1;0;1;1;0;2;2;2;2;9;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;4a0ee6247;0;2;0;2;no;no;9;10.0;3;0.66666669;0;0;1;2;0;0;0;0;0;1;59;81;3481;4;0;0;0.44444448;0.0;100.0;3481;4;2;0;2;4;0;3;3;3;0;1;4;1;0;1
ID_c56169727;165231.6;0;3;0;1;1;0;0;1;0;1;0;2;2;1;2;3;3;3;8;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;aadb03025;1;2;0;3;.5;no;8;8.0;2;1.5;0;0;1;2;0;0;0;0;0;1;22;64;484;9;0;1;2.25;0.25;64.0;484;4;3;0;2;4;0;1;2;3;0;3;4;1;0;1
ID_ec615790f;165231.6;0;3;0;1;1;0;0;1;0;1;0;2;2;1;2;3;3;3;0;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;aadb03025;1;2;0;3;.5;no;8;8.0;2;1.5;0;0;1;2;0;0;0;0;0;1;1;0;1;9;0;1;2.25;0.25;64.0;1;4;3;0;2;4;0;1;2;3;1;6;1;1;0;1
ID_c138cd0bb;165231.6;0;3;0;1;1;0;0;1;0;1;0;2;2;1;2;3;3;3;8;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;aadb03025;1;2;0;3;.5;no;8;8.0;2;1.5;0;0;1;2;0;0;0;0;0;1;52;64;2704;9;0;1;2.25;0.25;64.0;2704;4;3;0;2;4;0;1;2;3;0;1;4;1;0;1
ID_cd71aae3d;65000.0;0;2;0;1;0;0;0;1;0;1;0;1;1;1;1;2;2;2;10;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;283b4ce18;1;1;0;2;yes;no;10;10.0;1;2.0;0;0;1;1;0;0;0;0;0;1;49;100;2401;4;0;1;4.0;1.0;100.0;2401;4;3;0;2;4;0;1;1;3;0;1;4;3;0;1
ID_ef930d851;65000.0;0;2;0;1;0;0;0;1;0;1;0;1;1;1;1;2;2;2;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;283b4ce18;1;1;0;2;yes;no;10;10.0;1;2.0;0;0;1;1;0;0;0;0;0;1;7;0;49;4;0;1;4.0;1.0;100.0;49;4;3;0;2;4;0;1;1;3;1;3;1;3;0;1
ID_270ff6a25;165231.6;0;6;0;1;1;0;0;0;1;1;0;2;2;0;3;3;3;3;6;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;8dc752a41;0;3;1;3;.5;6;no;8.0;3;1.0;0;0;1;2;0;0;0;0;0;1;67;36;4489;9;36;0;1.0;0.25;64.0;4489;4;3;0;4;3;0;3;3;3;0;2;3;1;0;1
ID_3f816f6ea;165231.6;0;6;0;1;1;0;0;0;1;1;0;2;2;0;3;3;3;3;12;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;8dc752a41;0;3;1;3;.5;6;no;8.0;3;1.0;0;0;1;2;0;0;0;0;0;1;28;144;784;9;36;0;1.0;0.25;64.0;784;4;3;0;4;3;0;3;3;3;0;3;7;1;0;1
ID_49336088a;165231.6;0;6;0;1;1;0;0;0;1;1;0;2;2;0;3;3;3;3;6;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;8dc752a41;0;3;1;3;.5;6;no;8.0;3;1.0;0;0;1;2;0;0;0;0;0;1;64;36;4096;9;36;0;1.0;0.25;64.0;4096;4;3;0;4;3;0;3;3;3;1;1;3;1;0;1
ID_45697315c;165231.6;0;1;1;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;1;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;180d40332;1;2;0;3;.5;yes;no;3.5;1;3.0;0;0;1;3;0;0;0;0;0;1;30;1;900;9;1;1;9.0;0.25;12.25;900;3;3;0;2;4;0;2;2;2;1;1;2;0;1;1
ID_da2abb32f;165231.6;0;1;1;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;6;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;180d40332;1;2;0;3;.5;yes;no;3.5;1;3.0;0;0;1;3;0;0;0;0;0;1;24;36;576;9;1;1;9.0;0.25;12.25;576;3;3;0;2;4;0;2;2;2;0;2;3;0;1;1
ID_770216642;165231.6;0;1;1;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;180d40332;1;2;0;3;.5;yes;no;3.5;1;3.0;0;0;1;3;0;0;0;0;0;1;7;0;49;9;1;1;9.0;0.25;12.25;49;3;3;0;2;4;0;2;2;2;1;3;1;0;1;1
ID_2956b6c4d;165231.6;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;6;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3db6208f1;1;3;0;4;.33333334;6;no;9.0;3;1.3333334;0;1;1;4;0;0;0;0;0;1;46;36;2116;16;36;1;1.7777778999999998;0.11111112;81.0;2116;4;3;0;2;4;0;3;3;3;0;2;3;1;0;1
ID_77ab7029c;165231.6;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;6;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3db6208f1;1;3;0;4;.33333334;6;no;9.0;3;1.3333334;0;1;1;4;0;0;0;0;0;1;18;36;324;16;36;1;1.7777778999999998;0.11111112;81.0;324;4;3;0;2;4;0;3;3;3;1;3;3;1;0;1
ID_1fed95faf;165231.6;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;9;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3db6208f1;1;3;0;4;.33333334;6;no;9.0;3;1.3333334;0;1;1;4;0;0;0;0;0;1;20;81;400;16;36;1;1.7777778999999998;0.11111112;81.0;400;4;3;0;2;4;0;3;3;3;0;3;6;1;0;1
ID_4c3372297;165231.6;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;6;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3db6208f1;1;3;0;4;.33333334;6;no;9.0;3;1.3333334;0;1;1;4;0;0;0;0;0;1;48;36;2304;16;36;1;1.7777778999999998;0.11111112;81.0;2304;4;3;0;2;4;0;3;3;3;1;1;3;1;0;1
ID_b2abe12de;60000.0;0;4;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;11;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;8de6c89d9;1;2;0;3;.5;8;no;9.5;2;1.5;0;0;1;2;0;0;0;0;0;1;25;121;625;9;64;1;2.25;0.25;90.25;625;4;3;0;2;4;0;3;3;3;0;2;5;3;0;1
ID_77b4e63cb;60000.0;0;4;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;8de6c89d9;1;2;0;3;.5;8;no;9.5;2;1.5;0;0;1;2;0;0;0;0;0;1;1;0;1;9;64;1;2.25;0.25;90.25;1;4;3;0;2;4;0;3;3;3;1;3;1;3;0;1
ID_680e50855;60000.0;0;4;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;8;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;8de6c89d9;1;2;0;3;.5;8;no;9.5;2;1.5;0;0;1;2;0;0;0;0;0;1;52;64;2704;9;64;1;2.25;0.25;90.25;2704;4;3;0;2;4;0;3;3;3;1;1;4;3;0;1
ID_060f6477c;165231.6;0;5;0;1;1;0;0;0;2;2;0;3;3;0;5;5;5;5;7;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;9220ee3b6;3;2;0;5;1.5;6;no;13.0;3;1.6666666;0;1;1;2;0;0;0;0;0;1;14;49;196;25;36;9;2.7777777;2.25;169.0;196;4;3;0;4;4;0;3;3;3;1;3;6;1;0;1
ID_ff37f1e24;165231.6;0;5;0;1;1;0;0;0;2;2;0;3;3;0;5;5;5;5;6;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;9220ee3b6;3;2;0;5;1.5;6;no;13.0;3;1.6666666;0;1;1;2;0;0;0;0;0;1;48;36;2304;25;36;9;2.7777777;2.25;169.0;2304;4;3;0;4;4;0;3;3;3;1;1;3;1;0;1
ID_7ac9de260;165231.6;0;5;0;1;1;0;0;0;2;2;0;3;3;0;5;5;5;5;9;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;9220ee3b6;3;2;0;5;1.5;6;no;13.0;3;1.6666666;0;1;1;2;0;0;0;0;0;1;37;81;1369;25;36;9;2.7777777;2.25;169.0;1369;4;3;0;4;4;0;3;3;3;0;2;4;1;0;1
ID_95294e980;165231.6;0;5;0;1;1;0;0;0;2;2;0;3;3;0;5;5;5;5;11;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;9220ee3b6;3;2;0;5;1.5;6;no;13.0;3;1.6666666;0;1;1;2;0;0;0;0;0;1;18;121;324;25;36;9;2.7777777;2.25;169.0;324;4;3;0;4;4;0;3;3;3;0;3;6;1;0;1
ID_204b2e0ad;165231.6;0;5;0;1;1;0;0;0;2;2;0;3;3;0;5;5;5;5;9;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;9220ee3b6;3;2;0;5;1.5;6;no;13.0;3;1.6666666;0;1;1;2;0;0;0;0;0;1;16;81;256;25;36;9;2.7777777;2.25;169.0;256;4;3;0;4;4;0;3;3;3;0;3;6;1;0;1
ID_2e7b320ab;120000.0;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;15;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0fa8fa4c6;0;2;0;2;no;15;no;15.0;2;1.0;0;0;1;2;0;0;0;0;0;1;27;225;729;4;225;0;1.0;0.0;225.0;729;4;3;0;4;4;0;3;3;3;0;2;8;3;0;1
ID_df50ede51;120000.0;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;15;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0fa8fa4c6;0;2;0;2;no;15;no;15.0;2;1.0;0;0;1;2;0;0;0;0;0;1;24;225;576;4;225;0;1.0;0.0;225.0;576;4;3;0;4;4;0;3;3;3;1;1;8;3;0;1
ID_6418a98a9;165231.6;0;2;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;7;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;47636186d;0;2;0;2;no;6;no;6.5;1;2.0;0;1;1;2;0;0;0;0;0;1;36;49;1296;4;36;0;4.0;0.0;42.25;1296;4;3;0;4;4;0;1;3;3;0;2;4;1;0;1
ID_6f22cd690;165231.6;0;2;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;6;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;47636186d;0;2;0;2;no;6;no;6.5;1;2.0;0;1;1;2;0;0;0;0;0;1;33;36;1089;4;36;0;4.0;0.0;42.25;1089;4;3;0;4;4;0;1;3;3;1;1;3;1;0;1
ID_f5418308c;165231.6;0;6;0;1;1;1;2;0;0;0;2;1;3;2;1;3;3;3;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1afe16cdc;2;1;0;3;2;no;11;11.0;3;1.0;0;0;1;3;0;0;0;0;0;1;6;0;36;9;0;4;1.0;4.0;121.0;36;4;3;0;4;4;0;3;3;3;0;3;1;1;0;1
ID_e0dfef01a;165231.6;0;6;0;1;1;1;2;0;0;0;2;1;3;2;1;3;3;3;4;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1afe16cdc;2;1;0;3;2;no;11;11.0;3;1.0;0;0;1;3;0;0;0;0;0;1;11;16;121;9;0;4;1.0;4.0;121.0;121;4;3;0;4;4;0;3;3;3;0;3;2;1;0;1
